_id,_class,tenantId,storeId,storeName,timeZone,deviceId,deviceName,eventStartDateTime,eventEndDateTime,menuName,menuId,className,modelName,deviceType,pathId,pathName
ObjectId(5b39ed816e249a60ddc09aff),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:08:13,2018-07-02T09:08:16,Visualizer,5b3826bb6e249a32f5db4c93,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c93,Podium>NEW CARS>Choose Your Model>ADAM>Visualizer
ObjectId(5b39ed816e249a60ddc09afe),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:08:02,2018-07-02T09:08:12,Service Club,5b3826b7c066fc3a72292335,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b7c066fc3a72292335,Podium>OWNERSHIP>Service Club
ObjectId(5b39ed816e249a60ddc09afd),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:07:48,2018-07-02T09:08:02,USED CARS,5b3826b66e249a32f5db4c7f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c7f,Podium>USED CARS
ObjectId(5b39ed816e249a60ddc09afc),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:04:59,2018-07-02T09:07:01,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39e9996e249a60ddc08d6e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:00:02,2018-07-02T09:00:08,USED CARS,5b3826b66e249a32f5db4c7f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c7f,Podium>USED CARS
ObjectId(5b39e9996e249a60ddc08d6d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:59:59,2018-07-02T09:00:02,Service Club,5b3826b7c066fc3a72292335,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b7c066fc3a72292335,Podium>OWNERSHIP>Service Club
ObjectId(5b39e9996e249a60ddc08d6c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:59:57,2018-07-02T08:59:59,Insurance,5b3826b76e249a32f5db4c81,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b76e249a32f5db4c81,Podium>OWNERSHIP>Insurance
ObjectId(5b39e9996e249a60ddc08d6b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:59:55,2018-07-02T08:59:57,Service Club,5b3826b7c066fc3a72292335,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b7c066fc3a72292335,Podium>OWNERSHIP>Service Club
ObjectId(5b39e9996e249a60ddc08d6a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:59:45,2018-07-02T08:59:47,Videos,5b3826bbc066fc3a72292346,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292346,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Videos
ObjectId(5b39e9996e249a60ddc08d69),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:59:22,2018-07-02T08:59:45,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b39e9996e249a60ddc08d68),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:59:09,2018-07-02T08:59:22,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39e9996e249a60ddc08d67),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:58:44,2018-07-02T08:59:01,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39e2c76e249a60ddc07814),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T08:29:02,2018-07-02T08:31:03,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39e2746e249a60ddc07432),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:29:20,2018-07-02T08:29:36,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39e2746e249a60ddc07431),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:29:19,2018-07-02T08:29:20,Videos,5b3826bbc066fc3a72292346,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292346,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Videos
ObjectId(5b39e2746e249a60ddc07430),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T08:29:17,2018-07-02T08:29:19,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39e2c76e249a60ddc07813),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T08:20:52,2018-07-02T08:23:21,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39e2746e249a60ddc0742f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T07:09:05,2018-07-02T07:11:10,Accessories,5b3826bbc066fc3a72292343,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bbc066fc3a72292343,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Accessories
ObjectId(5b39d00e6e249a60ddc02dad),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T07:08:09,2018-07-02T07:09:05,Visualizer,5b3826bb6e249a32f5db4ca1,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4ca1,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Visualizer
ObjectId(5b39cf18c066fc678ff634e0),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:05:00,2018-07-02T07:07:04,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39cf18c066fc678ff634df),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:04:59,2018-07-02T07:05:00,Technology,5b1bbc58c066fc1c01f6a9dc,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc58c066fc1c01f6a9dc,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Technology
ObjectId(5b39cf18c066fc678ff634dd),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:04:58,2018-07-02T07:04:59,Trims,5b335c4bc066fc3f8a80d56b,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b226f816e249a423789028c>5b335c4bc066fc3f8a80d56b,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Features>Trims
ObjectId(5b39cf18c066fc678ff634de),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:04:59,2018-07-02T07:04:59,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39cf18c066fc678ff634dc),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:04:54,2018-07-02T07:04:58,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39cf18c066fc678ff634db),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:38,2018-07-02T07:04:54,Trims,5b335c4bc066fc3f8a80d56b,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b226f816e249a423789028c>5b335c4bc066fc3f8a80d56b,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Features>Trims
ObjectId(5b39cf18c066fc678ff634da),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:34,2018-07-02T07:03:38,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39cf18c066fc678ff634d9),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:33,2018-07-02T07:03:34,Technology,5b1bbc58c066fc1c01f6a9dc,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc58c066fc1c01f6a9dc,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Technology
ObjectId(5b39cf18c066fc678ff634d8),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:32,2018-07-02T07:03:33,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39cf18c066fc678ff634d7),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:30,2018-07-02T07:03:32,Technology,5b1bbc58c066fc1c01f6a9dc,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc58c066fc1c01f6a9dc,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Technology
ObjectId(5b39cf18c066fc678ff634d6),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:06,2018-07-02T07:03:30,Trims,5b1bbc586e249a1be885f513,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f513,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Trims
ObjectId(5b39cf18c066fc678ff634d5),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:04,2018-07-02T07:03:06,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39cf18c066fc678ff634d4),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:02,2018-07-02T07:03:04,Trims,5b335c4bc066fc3f8a80d56b,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b226f816e249a423789028c>5b335c4bc066fc3f8a80d56b,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Features>Trims
ObjectId(5b39cf18c066fc678ff634d3),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:03:01,2018-07-02T07:03:02,Accessories,5b1bbc57c066fc1c01f6a9ca,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9ca,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Accessories
ObjectId(5b39cf18c066fc678ff634d2),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:02:57,2018-07-02T07:03:01,Technology,5b1bbc58c066fc1c01f6a9dc,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc58c066fc1c01f6a9dc,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Technology
ObjectId(5b39cf18c066fc678ff634d1),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T07:02:08,2018-07-02T07:02:57,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39ae1a6e249a60ddbfe397),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:43,2018-07-02T04:43:46,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe396),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:43,2018-07-02T04:43:43,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe394),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:40,2018-07-02T04:43:41,USED CARS,5b3826b66e249a32f5db4c7f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c7f,Podium>USED CARS
ObjectId(5b39ae1a6e249a60ddbfe395),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:41,2018-07-02T04:43:41,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe393),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:39,2018-07-02T04:43:40,Service Club,5b3826b7c066fc3a72292335,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b7c066fc3a72292335,Podium>OWNERSHIP>Service Club
ObjectId(5b39ae1a6e249a60ddbfe392),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:36,2018-07-02T04:43:38,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe391),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:36,2018-07-02T04:43:36,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe390),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:33,2018-07-02T04:43:35,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe38f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:29,2018-07-02T04:43:32,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe38e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:29,2018-07-02T04:43:29,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39ae1a6e249a60ddbfe38d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:26,2018-07-02T04:43:28,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39ae1a6e249a60ddbfe38c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:19,2018-07-02T04:43:21,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39ae1a6e249a60ddbfe38b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:43:15,2018-07-02T04:43:17,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e557),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:44,2018-07-02T04:08:46,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e556),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:43,2018-07-02T04:08:44,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e555),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:40,2018-07-02T04:08:42,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e554),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:37,2018-07-02T04:08:39,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e553),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:35,2018-07-02T04:08:36,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
